"Population estimates, July 1, by census subdivision, 2021 boundaries 1 2 3 4 5 6 7"
"Frequency: Annual"
"Table: 17-10-0155-01"
"Release date: 2025-01-16"
"Geography: Canada, Province or territory, Census subdivision"
""
""

"Geography","2024"
,"Persons"
"Lingwick (CT), Quebec","478"
"Maricourt (MÉ), Quebec","473"
"Saint-Simon-de-Rimouski (MÉ), Quebec","475"
"Fassett (MÉ), Quebec","483"
"Saint-Luc-de-Bellechasse (MÉ), Quebec","471"
"Saint-André-du-Lac-Saint-Jean (VL), Quebec","478"
"Lochaber (CT), Quebec","487"
"Aston-Jonction (MÉ), Quebec","460"
"Auclair (MÉ), Quebec","474"
"Kipawa (MÉ), Quebec","419"
"Saint-Pie-de-Guire (PE), Quebec","463"
"Saint-Rémi-de-Tingwick (MÉ), Quebec","473"
"Saint-Vianney (MÉ), Quebec","438"
"Lac-du-Cerf (MÉ), Quebec","492"
"Martinville (MÉ), Quebec","460"
"Sainte-Marie-de-Blandford (MÉ), Quebec","482"
"Saint-Aimé (MÉ), Quebec","446"
"Sainte-Rose-du-Nord (PE), Quebec","480"
"Baie-Trinité (VL), Quebec","409"
"Saint-Dominique-du-Rosaire (MÉ), Quebec","456"
"Ulverton (MÉ), Quebec","454"
"Biencourt (MÉ), Quebec","429"
"Maddington Falls (MÉ), Quebec","448"
"Trois-Rives (MÉ), Quebec","443"
"Sainte-Séraphine (PE), Quebec","440"
"Saint-Valentin (MÉ), Quebec","434"
"Saint-Marcel (MÉ), Quebec","430"
"Saint-Augustin (MÉ), Quebec","427"
"Tasiujaq (VN), Quebec","440"
"Notre-Dame-de-Ham (MÉ), Quebec","404"
"Ivujivik (VN), Quebec","433"
"Saint-Eugène-de-Ladrière (PE), Quebec","413"
"Sainte-Hélène-de-Mancebourg (PE), Quebec","402"
"Saint-Tharcisius (PE), Quebec","425"
"Rivière-Éternité (MÉ), Quebec","436"
"Roquemaure (MÉ), Quebec","382"
"Bois-Franc (MÉ), Quebec","422"
"Longue-Pointe-de-Mingan (MÉ), Quebec","415"
"Boileau (MÉ), Quebec","419"
"Kinnear's Mills (MÉ), Quebec","417"
"Saint-Marcellin (PE), Quebec","432"
"Saint-Joseph-de-Kamouraska (PE), Quebec","399"
"Piopolis (MÉ), Quebec","395"
"Saint-Adrien-d'Irlande (MÉ), Quebec","388"
"Saint-Louis-de-Gonzague (MÉ), Quebec","388"
"Saint-Noël (VL), Quebec","374"
"Dundee (CT), Quebec","376"
"Ivry-sur-le-Lac (MÉ), Quebec","385"
"Elgin (MÉ), Quebec","395"
"Sainte-Élizabeth-de-Warwick (MÉ), Quebec","391"
"Saint-Damase (PE), Quebec","389"
"Sainte-Françoise (PE), Quebec","417"
"Waltham (MÉ), Quebec","392"
"La Rédemption (PE), Quebec","389"
"Sainte-Hélène-de-Chester (MÉ), Quebec","409"
"Rapide-Danseur (MÉ), Quebec","381"
"Saint-Julien (MÉ), Quebec","394"
"Saint-Philibert (MÉ), Quebec","365"
"Saint-Stanislas (MÉ), Maria-Chapdelaine, Quebec","383"
"Saint-Joseph-des-Érables (MÉ), Quebec","397"
"Saint-Léandre (PE), Quebec","365"
"Clerval (MÉ), Quebec","369"
"Grosses-Roches (MÉ), Quebec","388"
"Sainte-Irène (PE), Quebec","401"
"Notre-Dame-du-Rosaire (MÉ), Quebec","394"
"Saint-Zénon-du-Lac-Humqui (PE), Quebec","366"
"Sainte-Florence (MÉ), Quebec","371"
"Warden (VL), Quebec","397"
"Saint-Marc-du-Lac-Long (PE), Quebec","392"
"Gros-Mécatina (MÉ), Quebec","343"
"Saint-Edmond-les-Plaines (MÉ), Quebec","357"
"Béthanie (MÉ), Quebec","362"
"Lac-Rapide (IRI), Quebec","342"
"Sainte-Praxède (PE), Quebec","386"
"Chichester (CT), Quebec","356"
"Saint-Jean-de-Brébeuf (MÉ), Quebec","365"
"Sainte-Cécile-de-Lévrard (PE), Quebec","347"
"Sainte-Félicité (MÉ), L'Islet, Quebec","369"
"Saint-Godefroi (CT), Quebec","356"
"Abercorn (VL), Quebec","355"
"Brome (VL), Quebec","338"
"Esprit-Saint (MÉ), Quebec","324"
"Hope Town (MÉ), Quebec","336"
"Nédélec (CT), Quebec","367"
"Sainte-Sabine (PE), Quebec","368"
"Saint-Nazaire-de-Dorchester (PE), Quebec","332"
"Sainte-Euphémie-sur-Rivière-du-Sud (MÉ), Quebec","360"
"Saint-Sévère (PE), Quebec","350"
"Saint-Augustin (PE), Quebec","339"
"Shigawake (MÉ), Quebec","332"
"Fugèreville (MÉ), Quebec","329"
"Guérin (CT), Quebec","326"
"Kebaowek (IRI), Quebec","359"
"Latulipe-et-Gaboury (CU), Quebec","325"
"Milan (MÉ), Quebec","332"
"Saint-Cléophas (PE), Quebec","317"
"Chartierville (MÉ), Quebec","326"
"Saint-Paul-de-la-Croix (PE), Quebec","325"
"Essipit (IRI), Quebec","305"
"Saint-Elzéar-de-Témiscouata (MÉ), Quebec","342"
"Saint-Éloi (PE), Quebec","324"
"La Reine (MÉ), Quebec","303"
"Saint-Athanase (MÉ), Quebec","311"
"Saint-Roch-de-Mékinac (PE), Quebec","325"
"Sainte-Rita (MÉ), Quebec","315"
"Saint-Thuribe (PE), Quebec","302"
"Saint-Alexandre-des-Lacs (PE), Quebec","307"
"Saint-Séverin (PE), Robert-Cliche, Quebec","303"
"La Visitation-de-Yamaska (MÉ), Quebec","297"
"Saint-Germain (PE), Quebec","304"
"Saint-Omer (MÉ), Quebec","295"
"Stanbridge Station (MÉ), Quebec","284"
"Authier (MÉ), Quebec","287"
"Lemieux (MÉ), Quebec","283"
"Rémigny (MÉ), Quebec","307"
"Authier-Nord (MÉ), Quebec","277"
"Sainte-Madeleine-de-la-Rivière-Madeleine (MÉ), Quebec","275"
"Saint-Pierre (VL), Quebec","293"
"Marsoui (VL), Quebec","282"
"Belleterre (V), Quebec","292"
"Franquelin (MÉ), Quebec","287"
"Notre-Dame-de-Bonsecours (MÉ), Quebec","301"
"East Hereford (MÉ), Quebec","309"
"Saint-Gilbert (PE), Quebec","295"
"Rivière-au-Tonnerre (MÉ), Quebec","293"
"Saints-Martyrs-Canadiens (PE), Quebec","314"
"Sainte-Lucie-de-Beauregard (MÉ), Quebec","290"
"Lac-Saint-Joseph (V), Quebec","280"
"Godbout (VL), Quebec","278"
"Laforce (MÉ), Quebec","287"
"Saint-Roch-Ouest (MÉ), Quebec","276"
"Estérel (V), Quebec","288"
"Natashquan (MÉ), Quebec","266"
"Winneway (S-É), Quebec","281"
"Pakuashipi (S-É), Quebec","262"
"Saint-Cléophas-de-Brandon (MÉ), Quebec","284"
"Saint-Fortunat (MÉ), Quebec","285"
"Chazel (MÉ), Quebec","275"
"Kitcisakik (S-É), Quebec","271"
"Padoue (MÉ), Quebec","246"
"Saint-Elphège (PE), Quebec","262"
"Saint-François-Xavier-de-Viger (MÉ), Quebec","248"
"Schefferville (V), Quebec","260"
"Sainte-Paule (MÉ), Quebec","253"
"Lejeune (MÉ), Quebec","246"
"Saint-Gérard-Majella (PE), Quebec","250"
"Albertville (MÉ), Quebec","254"
"Wôlinak (IRI), Quebec","286"
"Notre-Dame-des-Anges (PE), Quebec","246"
"Aupaluk (VN), Quebec","230"
"La Trinité-des-Monts (PE), Quebec","236"
"Portage-du-Fort (VL), Quebec","238"
"Saint-Jean-de-la-Lande (MÉ), Quebec","240"
"Alleyn-et-Cawood (MÉ), Quebec","245"
"Rivière-Saint-Jean (MÉ), Quebec","223"
"Aguanish (MÉ), Quebec","222"
"Saint-Charles-Garnier (PE), Quebec","237"
"Belcourt (MÉ), Quebec","223"
"Lac-Édouard (MÉ), Quebec","221"
"Grand-Métis (MÉ), Quebec","214"
"Sainte-Jeanne-d'Arc (PE), Quebec","216"
"Saint-Médard (MÉ), Quebec","217"
"Ham-Sud (MÉ), Quebec","230"
"Launay (CT), Quebec","213"
"Passes-Dangereuses (NO), Quebec","203"
"Moffet (MÉ), Quebec","212"
"La Morandière (MÉ), Quebec","204"
"La Martre (MÉ), Quebec","182"
"Hampden (CT), Quebec","204"
"Saint-Lambert (PE), Quebec","197"
"Mont-Saint-Pierre (VL), Quebec","196"
"Saint-Jacques-le-Majeur-de-Wolfestown (PE), Quebec","200"
"Baie-Sainte-Catherine (MÉ), Quebec","162"
"Val-Racine (MÉ), Quebec","183"
"Sainte-Marguerite-Marie (MÉ), Quebec","181"
"L'Île-d'Anticosti (MÉ), Quebec","196"
"Lac-des-Seize-Îles (MÉ), Quebec","197"
"Lac-Frontière (MÉ), Quebec","172"
"Lac-Poulin (VL), Quebec","176"
"Ristigouche-Partie-Sud-Est (CT), Quebec","176"
"Val-Saint-Gilles (MÉ), Quebec","165"
"Mont-Albert (NO), Quebec","181"
"Saint-Jean-de-Cherbourg (PE), Quebec","173"
"Lac-Chicobi (NO), Quebec","159"
"Notre-Dame-de-Lorette (MÉ), Quebec","157"
"Petite-Vallée (MÉ), Quebec","155"
"Saint-André-de-Restigouche (MÉ), Quebec","145"
"L'Ascension-de-Patapédia (MÉ), Quebec","161"
"Rochebaucourt (MÉ), Quebec","140"
"Kingsbury (VL), Quebec","140"
"Rapides-des-Joachims (MÉ), Quebec","146"
"Rivière-à-Claude (MÉ), Quebec","153"
"Sheenboro (MÉ), Quebec","117"
"Saint-Pierre-de-Lamy (MÉ), Quebec","139"
"Saint-Antoine-de-l'Isle-aux-Grues (PE), Quebec","107"
"L'Île-Cadieux (V), Quebec","119"
"Lac-Walker (NO), Quebec","120"
"Sagard (NO), Quebec","109"
"Saint-Guillaume-Nord (NO), Quebec","114"
"Saint-Hilaire-de-Dorset (PE), Quebec","105"
"Champneuf (MÉ), Quebec","85"
"Rivière-aux-Outardes (NO), Quebec","86"
"Laniel (NO), Quebec","97"
"Baie-Johan-Beetz (MÉ), Quebec","78"
"Barkmere (V), Quebec","84"
"Saint-Guy (MÉ), Quebec","69"
"Notre-Dame-des-Sept-Douleurs (PE), Quebec","72"
"Saint-Venant-de-Paquette (MÉ), Quebec","74"
"Lac-Tremblant-Nord (MÉ), Quebec","67"
"Rivière-Ojima (NO), Quebec","62"
"Lac-Ministuk (NO), Quebec","66"
"Rivière-Bonaventure (NO), Quebec","62"
"Mont-Élie (NO), Quebec","51"
"Saint-Benoît-du-Lac (MÉ), Quebec","43"
"Lac-Ashuapmushuan (NO), Quebec","43"
"Lac-Huron (NO), Quebec","33"
"Rivière-Mistassini (NO), Quebec","28"
"Lac-Despinassy (NO), Quebec","19"
"Lac-John (IRI), Quebec","22"
"Mont-Valin (NO), Quebec","20"
"Routhierville (NO), Quebec","17"
"Rivière-Bonjour (NO), Quebec","16"
"Rivière-Mouchalagane (NO), Quebec","15"
"Baie-de-la-Bouteille (NO), Quebec","9"
"Belle-Rivière (NO), Quebec","10"
"Lac-Casault (NO), Quebec","10"
"Lac-Matapédia (NO), Quebec","9"
"Lac-Matawin (NO), Quebec","10"
"Lac-Normand (NO), Quebec","10"
"Les Lacs-du-Témiscamingue (NO), Quebec","10"
"L'Île-Dorval (V), Quebec","9"
"Linton (NO), Quebec","10"
"Mistissini (VC), Quebec","10"
"Baie-d'Hudson (NO), Quebec","5"
"Hunter's Point (S-É), Quebec","5"
"Lac-Devenyns (NO), Quebec","5"
"Lac-Douaire (NO), Quebec","5"
"Lac-Nilgaut (NO), Quebec","5"
"Lac-Pythonga (NO), Quebec","10"
"Picard (NO), Quebec","6"
"Rivière-de-la-Savane (NO), Quebec","5"
"Akulivik (TI), Quebec","0"
"Aupaluk (TI), Quebec","0"
"Baie-Atibenne (NO), Quebec","0"
"Baie-des-Chaloupes (NO), Quebec","0"
"Baie-Obaoca (NO), Quebec","0"
"Caniapiscau (NO), Quebec","0"
"Cascades-Malignes (NO), Quebec","0"
"Chisasibi (VC), Quebec","0"
"Collines-du-Basque (NO), Quebec","0"
"Coulée-des-Adolphe (NO), Quebec","0"
"Dépôt-Échouani (NO), Quebec","0"
"Doncaster (IRI), Quebec","0"
"Eastmain (VC), Quebec","0"
"Inukjuak (TI), Quebec","0"
"Ivujivik (TI), Quebec","0"
"Kangiqsualujjuaq (TI), Quebec","0"
"Kangiqsujuaq (TI), Quebec","0"
"Kangirsuk (TI), Quebec","0"
"Kawawachikamach (VK), Quebec","0"
"Kuujjuaq (TI), Quebec","0"
"Kuujjuarapik (TI), Quebec","0"
"Lac-Achouakan (NO), Quebec","0"
"Lac-Akonapwehikan (NO), Quebec","0"
"Lac-à-la-Croix (NO), Quebec","0"
"Lac-Alfred (NO), Quebec","0"
"Lac-au-Brochet (NO), Quebec","0"
"Lac-Bazinet (NO), Quebec","0"
"Lac-Blanc (NO), Quebec","0"
"Lac-Boisbouscache (NO), Quebec","0"
"Lac-Boulé (NO), Quebec","0"
"Lac-Cabasta (NO), Quebec","0"
"Lac-Croche (NO), Quebec","0"
"Lac-De La Bidière (NO), Quebec","0"
"Lac-de-la-Maison-de-Pierre (NO), Quebec","0"
"Lac-de-la-Pomme (NO), Quebec","0"
"Lac-des-Dix-Milles (NO), Quebec","0"
"Lac-des-Eaux-Mortes (NO), Quebec","0"
"Lac-Duparquet (NO), Quebec","0"
"Lac-du-Taureau (NO), Quebec","0"
"Lac-Ernest (NO), Quebec","0"
"Lac-Granet (NO), Quebec","0"
"Lac-Jacques-Cartier (NO), Quebec","0"
"Lac-Jérôme (NO), Quebec","0"
"Lac-Juillet (NO), Quebec","0"
"Lac-Lapeyrère (NO), Quebec","0"
"Lac-Legendre (NO), Quebec","0"
"Lac-Lenôtre (NO), Quebec","0"
"Lac-Marguerite (NO), Quebec","0"
"Lac-Masketsi (NO), Quebec","0"
"Lac-Metei (NO), Quebec","0"
"Lac-Minaki (NO), Quebec","0"
"Lac-Moncouche (NO), Quebec","0"
"Lac-Moselle (NO), Quebec","0"
"Lac-Oscar (NO), Quebec","0"
"Lac-Pikauba (NO), Quebec","0"
"Lac-Santé (NO), Quebec","0"
"Lac-Vacher (NO), Quebec","0"
"Lac-Wagwabika (NO), Quebec","0"
"Lalemant (NO), Quebec","0"
"Matchi-Manitou (NO), Quebec","0"
"Mont-Alexandre (NO), Quebec","0"
"Mont-Apica (NO), Quebec","0"
"Nemaska (VC), Quebec","0"
"Petit-Lac-Sainte-Anne (NO), Quebec","0"
"Petit-Mécatina (NO), Quebec","0"
"Quaqtaq (TI), Quebec","0"
"Réservoir-Dozois (NO), Quebec","0"
"Rivière-Koksoak (NO), Quebec","0"
"Rivière-Nipissis (NO), Quebec","0"
"Rivière-Nouvelle (NO), Quebec","0"
"Rivière-Patapédia-Est (NO), Quebec","0"
"Rivière-Saint-Jean (NO), Quebec","0"
"Rivière-Vaseuse (NO), Quebec","0"
"Ruisseau-des-Mineurs (NO), Quebec","0"
"Ruisseau-Ferguson (NO), Quebec","0"
"Saint-Louis-de-Gonzague-du-Cap-Tourmente (PE), Quebec","0"
"Salluit (TI), Quebec","0"
"Sault-au-Cochon (NO), Quebec","0"
"Tasiujaq (TI), Quebec","0"
"Umiujaq (TI), Quebec","0"
"Waskaganish (VC), Quebec","0"
"Waswanipi (VC), Quebec","0"
"Wemindji (VC), Quebec","0"
"Whapmagoostui (VC), Quebec","0"
"Ontario","16,124,116"
"Census subdivisions with 5,000-plus population, Ontario","15,691,480"
"Toronto (C), Ontario","3,273,119"
"Ottawa (CV), Ontario","1,153,843"
"Mississauga (CY), Ontario","780,747"
"Brampton (CY), Ontario","791,486"
"Hamilton (C), Ontario","632,111"
"London (CY), Ontario","488,640"
"Markham (CY), Ontario","368,110"
"Vaughan (CY), Ontario","353,648"
"Kitchener (CY), Ontario","320,360"
"Windsor (CY), Ontario","266,309"
"Oakville (T), Ontario","238,716"
"Richmond Hill (T), Ontario","219,094"
"Burlington (CY), Ontario","197,351"
"Oshawa (CY), Ontario","207,408"
"Greater Sudbury / Grand Sudbury (CV), Ontario","186,337"
"Barrie (CY), Ontario","169,419"
"Guelph (CY), Ontario","159,360"
"Whitby (T), Ontario","158,855"
"Cambridge (CY), Ontario","163,208"
"St. Catharines (CY), Ontario","152,958"
"Milton (T), Ontario","152,817"
"Kingston (CY), Ontario","148,869"
"Ajax (T), Ontario","138,843"
"Waterloo (CY), Ontario","144,161"
"Thunder Bay (CY), Ontario","117,100"
"Brantford (CY), Ontario","120,372"
"Chatham-Kent (MU), Ontario","111,368"
"Clarington (MU), Ontario","113,564"
"Pickering (CY), Ontario","113,385"
"Niagara Falls (CY), Ontario","111,793"
"Newmarket (T), Ontario","95,144"
"Peterborough (CY), Ontario","96,058"
"Kawartha Lakes (CY), Ontario","84,988"
"Caledon (T), Ontario","90,631"
"Sarnia (CY), Ontario","80,264"
"Sault Ste. Marie (CY), Ontario","80,740"
"Norfolk County (CY), Ontario","71,813"
"Halton Hills (T), Ontario","68,042"
"Aurora (T), Ontario","67,828"
"Welland (CY), Ontario","63,874"
"Belleville (CY), Ontario","61,725"
"North Bay (CY), Ontario","61,709"
"Whitchurch-Stouffville (T), Ontario","56,878"
"Haldimand County (CY), Ontario","57,032"
"Cornwall (CY), Ontario","52,465"
"Georgina (T), Ontario","52,829"
"Woodstock (CY), Ontario","53,583"
"Quinte West (CY), Ontario","50,214"
"New Tecumseth (T), Ontario","49,507"
"Innisfil (T), Ontario","49,298"
"Bradford West Gwillimbury (T), Ontario","50,121"
"St. Thomas (CY), Ontario","47,818"
"Timmins (CY), Ontario","44,940"
"Lakeshore (T), Ontario","45,043"
"Brant (CY), Ontario","46,512"
"East Gwillimbury (T), Ontario","42,054"
"Orillia (CY), Ontario","36,588"
"Stratford (CY), Ontario","35,787"
"Fort Erie (T), Ontario","36,945"
"LaSalle (T), Ontario","36,508"
"Centre Wellington (TP), Ontario","34,341"
"Orangeville (T), Ontario","32,048"
"Leamington (MU), Ontario","34,245"
"Grimsby (T), Ontario","31,578"
"King (TP), Ontario","29,319"
"Woolwich (TP), Ontario","31,080"
"Clarence-Rockland (C), Ontario","29,351"
"Lincoln (T), Ontario","28,634"
"Prince Edward County (CY), Ontario","26,868"
"Wasaga Beach (T), Ontario","28,133"
"Collingwood (T), Ontario","27,950"
"Thorold (CY), Ontario","27,313"
"Strathroy-Caradoc (MU), Ontario","27,265"
"Amherstburg (T), Ontario","26,889"
"Tecumseh (T), Ontario","25,771"
"Essa (TP), Ontario","24,975"
"Oro-Medonte (TP), Ontario","24,964"
"Kingsville (T), Ontario","25,206"
"Brockville (CY), Ontario","23,365"
"Springwater (TP), Ontario","24,549"
"Scugog (TP), Ontario","23,747"
"Owen Sound (CY), Ontario","23,329"
"Uxbridge (TP), Ontario","22,786"
"Wilmot (TP), Ontario","22,977"
"Essex (T), Ontario","23,716"
"Huntsville (T), Ontario","23,478"
"Cobourg (T), Ontario","20,794"
"South Frontenac (TP), Ontario","21,802"
"Port Colborne (CY), Ontario","21,830"
"Russell (TP), Ontario","23,050"
"Niagara-on-the-Lake (T), Ontario","20,254"
"Middlesex Centre (MU), Ontario","21,833"
"Selwyn (TP), Ontario","20,723"
"Petawawa (T), Ontario","19,462"
"Pelham (T), Ontario","19,855"
"Tillsonburg (T), Ontario","20,773"
"North Grenville (MU), Ontario","19,773"
"Loyalist (TP), Ontario","19,455"
"Midland (T), Ontario","19,318"
"Bracebridge (T), Ontario","18,664"
"Port Hope (MU), Ontario","18,651"
"Greater Napanee (T), Ontario","17,714"
"Saugeen Shores (T), Ontario","17,755"
"North Perth (MU), Ontario","17,914"
"West Lincoln (TP), Ontario","16,702"
"Kenora (CY), Ontario","15,845"
"Clearview (TP), Ontario","16,038"
"Mississippi Mills (T), Ontario","16,907"
"St. Clair (TP), Ontario","15,755"
"Severn (TP), Ontario","15,973"
"West Nipissing / Nipissing Ouest (M), Ontario","16,572"
"Pembroke (CY), Ontario","15,263"
"Thames Centre (MU), Ontario","15,157"
"Guelph/Eramosa (TP), Ontario","14,844"
"Ingersoll (T), Ontario","14,833"
"Trent Hills (MU), Ontario","15,241"
"Central Elgin (MU), Ontario","15,189"
"South Stormont (TP), Ontario","14,650"
"The Nation / La Nation (M), Ontario","14,767"
"South Glengarry (TP), Ontario","14,865"
"Gravenhurst (T), Ontario","14,453"
"West Grey (MU), Ontario","14,412"
"Tiny (TP), Ontario","13,557"
"Brock (TP), Ontario","13,883"
"Perth East (TP), Ontario","13,303"
"Carleton Place (T), Ontario","13,717"
"Wellington North (TP), Ontario","14,048"
"Kincardine (MU), Ontario","13,092"
"Brighton (MU), Ontario","13,293"
"Erin (T), Ontario","12,733"
"Lambton Shores (MU), Ontario","13,039"
"North Dundas (TP), Ontario","12,661"
"Meaford (MU), Ontario","12,318"
"Norwich (TP), Ontario","12,452"
"Wellesley (TP), Ontario","12,371"
"Elliot Lake (CY), Ontario","12,400"
"Tay (TP), Ontario","12,232"
"Georgian Bluffs (TP), Ontario","11,784"
"Hamilton (TP), Ontario","12,095"
"Adjala-Tosorontio (TP), Ontario","11,825"
"South Dundas (MU), Ontario","11,824"
"Mapleton (TP), Ontario","11,542"
"Rideau Lakes (TP), Ontario","12,244"
"North Dumfries (TP), Ontario","12,718"
"Grey Highlands (MU), Ontario","11,545"
"Ramara (TP), Ontario","11,493"
"Hawkesbury (T), Ontario","10,756"
"North Glengarry (TP), Ontario","10,909"
"Penetanguishene (T), Ontario","10,921"
"Cavan Monaghan (TP), Ontario","11,585"
"South Huron (MU), Ontario","10,967"
"Alfred and Plantagenet (TP), Ontario","10,832"
"Leeds and the Thousand Islands (TP), Ontario","10,218"
"Brockton (MU), Ontario","10,608"
"Temiskaming Shores (CY), Ontario","10,261"
"Arnprior (T), Ontario","11,264"
"Huron East (MU), Ontario","10,196"
"Elizabethtown-Kitley (TP), Ontario","10,047"
"Laurentian Valley (TP), Ontario","9,946"
"Mono (T), Ontario","10,081"
"The Blue Mountains (T), Ontario","11,157"
"Malahide (TP), Ontario","10,036"
"Smiths Falls (T), Ontario","10,446"
"Minto (T), Ontario","10,076"
"South Bruce Peninsula (T), Ontario","9,835"
"Shelburne (T), Ontario","10,538"
"Beckwith (TP), Ontario","9,869"
"West Perth (MU), Ontario","9,664"
"Southgate (TP), Ontario","10,924"
"Zorra (TP), Ontario","9,441"
"Champlain (TP), Ontario","9,164"
"Plympton-Wyoming (T), Ontario","9,377"
"Renfrew (T), Ontario","8,682"
"Drummond/North Elmsley (TP), Ontario","9,262"
"Kapuskasing (T), Ontario","8,790"
"Hanover (T), Ontario","8,453"
"Puslinch (TP), Ontario","8,569"
"East Zorra-Tavistock (TP), Ontario","8,621"
"Goderich (T), Ontario","8,063"
"Stone Mills (TP), Ontario","8,645"
"Central Huron (MU), Ontario","8,628"
"Kirkland Lake (T), Ontario","8,081"
"Huron-Kinloss (TP), Ontario","8,412"
"Aylmer (T), Ontario","8,146"
"St. Marys (T), Ontario","8,287"
"South-West Oxford (TP), Ontario","8,010"
"Muskoka Lakes (TP), Ontario","8,392"
"Douro-Dummer (TP), Ontario","8,438"
"McNab/Braeside (TP), Ontario","8,316"
"Blandford-Blenheim (TP), Ontario","8,263"
"Bluewater (MU), Ontario","8,370"
"Edwardsburgh/Cardinal (TP), Ontario","7,847"
"Fort Frances (T), Ontario","7,701"
"Alnwick/Haldimand (TP), Ontario","8,540"
"Kenora, Unorganized (NO), Ontario","7,926"
"Dryden (CY), Ontario","7,802"
"North Stormont (TP), Ontario","8,046"
"Augusta (TP), Ontario","7,722"
"Whitewater Region (TP), Ontario","7,727"
"Dysart et al (MU), Ontario","8,021"
"Bayham (MU), Ontario","7,707"
"Otonabee-South Monaghan (TP), Ontario","7,966"
"Chatsworth (TP), Ontario","7,823"
"Minden Hills (TP), Ontario","7,908"
"Arran-Elderslie (MU), Ontario","7,222"
"Parry Sound (T), Ontario","7,519"
"Wainfleet (TP), Ontario","7,444"
"Cramahe (TP), Ontario","7,084"
"Perth (T), Ontario","6,819"
"Trent Lakes (MU), Ontario","7,275"
"North Middlesex (MU), Ontario","6,825"
"Six Nations (Part) 40 (IRI), Brant, Ontario","6,779"
"Thunder Bay, Unorganized (NO), Ontario","6,722"
"Tweed (MU), Ontario","6,633"
"Algoma, Unorganized, North Part (NO), Ontario","6,758"
"Oliver Paipoonge (MU), Ontario","6,444"
"Petrolia (T), Ontario","6,637"
"South Bruce (MU), Ontario","6,144"
"Southwest Middlesex (MU), Ontario","6,859"
"Tay Valley (TP), Ontario","5,895"
"Sioux Lookout (MU), Ontario","6,090"
"Ashfield-Colborne-Wawanosh (TP), Ontario","6,461"
"Lanark Highlands (TP), Ontario","6,235"
"Lucan Biddulph (TP), Ontario","6,551"
"Cochrane (T), Ontario","5,900"
"Gananoque (T), Ontario","5,598"
"Seguin (TP), Ontario","5,759"
"Espanola (T), Ontario","5,408"
"Havelock-Belmont-Methuen (TP), Ontario","5,748"
"West Elgin (MU), Ontario","5,513"
"North Huron (TP), Ontario","5,519"
"Stirling-Rawdon (TP), Ontario","5,331"
"East Ferris (MU), Ontario","5,851"
"Central Frontenac (TP), Ontario","5,303"
"Southwold (TP), Ontario","5,451"
"Census subdivisions with population under 5,000, Ontario","432,636"
"Centre Hastings (MU), Ontario","5,120"
"Hearst (T), Ontario","5,163"
"Asphodel-Norwood (TP), Ontario","5,181"
"Tyendinaga (TP), Ontario","4,848"
"Iroquois Falls (T), Ontario","4,588"
"Northern Bruce Peninsula (MU), Ontario","4,921"
"Hastings Highlands (MU), Ontario","4,806"
"Amaranth (TP), Ontario","4,786"
"Greenstone (MU), Ontario","4,398"
"Marmora and Lake (MU), Ontario","4,710"
"Deep River (T), Ontario","4,355"
"Dutton/Dunwich (MU), Ontario","4,619"
"Red Lake (MU), Ontario","4,204"
"Prescott (T), Ontario","4,102"
"Howick (TP), Ontario","4,545"
"Bancroft (T), Ontario","4,474"
"Casselman (VL), Ontario","4,385"
"Callander (MU), Ontario","4,013"
"Montague (TP), Ontario","4,358"
"Madawaska Valley (TP), Ontario","4,085"
"Grand Valley (T), Ontario","4,556"
"Bonnechere Valley (TP), Ontario","4,304"
"Highlands East (MU), Ontario","4,333"
"Perth South (TP), Ontario","4,095"
"Lake of Bays (TP), Ontario","4,011"
"Warwick (TP), Ontario","3,901"
"Morris-Turnberry (MU), Ontario","3,927"
"Mulmur (TP), Ontario","3,851"
"Georgian Bay (TP), Ontario","3,767"
"East Hawkesbury (TP), Ontario","3,684"
"Blind River (T), Ontario","3,615"
"Powassan (MU), Ontario","3,569"
"Sables-Spanish Rivers (TP), Ontario","3,424"
"Shuniah (MU), Ontario","3,497"
"Timiskaming, Unorganized, West Part (NO), Ontario","3,482"
"Horton (TP), Ontario","3,445"
"Marathon (T), Ontario","3,257"
"Melancthon (TP), Ontario","3,571"
"Merrickville-Wolford (VL), Ontario","3,220"
"North Algona Wilberforce (TP), Ontario","3,275"
"Athens (TP), Ontario","3,155"
"Adelaide-Metcalfe (TP), Ontario","3,192"
"Admaston/Bromley (TP), Ontario","3,200"
"Laurentian Hills (T), Ontario","3,158"
"Sudbury, Unorganized, North Part (NO), Ontario","3,071"
"North Kawartha (TP), Ontario","3,187"
"Greater Madawaska (TP), Ontario","3,143"
"Enniskillen (TP), Ontario","2,813"
"French River / Rivière des Français (M), Ontario","3,066"
"East Garafraxa (TP), Ontario","2,927"
"Wikwemikong Unceded (IRI), Ontario","2,970"
"McDougall (MU), Ontario","2,862"
"Wawa (MU), Ontario","3,004"
"Markstay-Warren (MU), Ontario","3,166"
"Perry (TP), Ontario","2,968"
"Atikokan (T), Ontario","2,699"
"Northeastern Manitoulin and the Islands (MU), Ontario","2,732"
"Front of Yonge (TP), Ontario","2,723"
"Algonquin Highlands (TP), Ontario","2,887"
"Black River-Matheson (TP), Ontario","2,784"
"Cochrane, Unorganized, North Part (NO), Ontario","2,744"
"Tyendinaga Mohawk Territory (IRI), Ontario","2,916"
